Index,Time[d.s],logKs_T(15)_S(17)_EvLim(20),logKs_T(15)_S(33)_EvLim(20),logKs_T(30)_S(17)_EvLim(20),logKs_T(30)_S(33)_EvLim(20)
72697,738448.7444280431,7.70395099853026,7.662629611134841,7.401104229212553,7.360585233799341
72698,738448.7470355079,7.70395099853026,7.662629611134841,7.401104229212553,7.360585233799341
72700,738448.7502601846,7.703969734616217,7.655080524618944,7.401122955217161,7.353382627481604
72701,738448.7523181293,7.719330286094205,7.668769727620934,7.415225634396732,7.366307243924453
72702,738448.7537132298,7.719332203306456,7.670694979348602,7.415227550577407,7.368156901076949
72703,738448.7540259401,7.719332203306456,7.670694979348602,7.415227550577407,7.368156901076949
72704,738448.7558165736,7.719332203306456,7.670694979348602,7.415227550577407,7.368156901076949
72705,738448.756941485,7.719332203306456,7.670694979348602,7.415227550577407,7.368156901076949
72707,738448.7594753989,7.719332203306456,7.670694979348602,7.415227550577407,7.368156901076949
72709,738448.7613861626,7.719332203306456,7.670694979348602,7.415227550577407,7.368156901076949
72710,738448.764198622,7.719334644869912,7.67069741969315,7.415229990827161,7.368159339997311
72712,738448.765313314,7.719337648630353,7.670700421954026,7.415232992971415,7.3681623405060765
72715,738448.7699267427,7.719337648630353,7.670700421954026,7.415232992971415,7.3681623405060765
72716,738448.7713663949,7.704005253165341,7.662683839438645,7.4011584546559686,7.3606394304555565
72718,738448.7808159476,7.704005253165341,7.662683839438645,7.4011584546559686,7.3606394304555565
72720,738448.7840055395,7.704005253165341,7.662683839438645,7.4011584546559686,7.3606394304555565
72722,738448.7868981101,7.70400858460781,7.655119355073972,7.401161784306077,7.353421435276187
72723,738448.7875024264,7.70400858460781,7.655119355073972,7.401161784306077,7.353421435276187
72724,738448.7876609334,7.70400858460781,7.655119355073972,7.401161784306077,7.353421435276187
72725,738448.7964761383,7.704020135748583,7.675683038413202,7.401173329232285,7.372645932837529
72726,738448.7981533868,7.719375494643934,7.655134468193047,7.415270818622737,7.353436539576186
72727,738448.7991970575,7.704026232382719,7.675689132220455,7.4011794225864715,7.372652023088735
72729,738448.8037590015,7.704026232382719,7.675689132220455,7.4011794225864715,7.372652023088735
72733,738448.8146639599,7.704026232382719,7.675689132220455,7.4011794225864715,7.372652023088735
72734,738448.8174916956,7.704139096677174,7.662817618006575,7.401292226168985,7.360773130967321
72735,738448.8203478672,7.704139096677174,7.662817618006575,7.401292226168985,7.360773130967321
72736,738448.8212106037,7.719494457447111,7.670857152501569,7.4153897174320065,7.368318979603013
72737,738448.8230670821,7.719494457447111,7.670857152501569,7.4153897174320065,7.368318979603013
72738,738448.8252361133,7.719494457447111,7.670857152501569,7.4153897174320065,7.368318979603013
72739,738448.825470241,7.719494457447111,7.670857152501569,7.4153897174320065,7.368318979603013
72741,738448.8309929564,7.704176353630129,7.662854856885172,7.401329463084147,7.3608103481223175
72742,738448.8319221346,7.704245924606315,7.6629243941147385,7.401398996647788,7.360879844791764
72743,738448.835613293,7.704245924606315,7.6629243941147385,7.401398996647788,7.360879844791764
72744,738448.844301093,7.704266692044595,7.675929480417848,7.401419752919313,7.372892231070407
72745,738448.8472824239,7.704375664831345,7.663054071421436,7.401528667119608,7.361009446476787
72746,738448.8480834321,7.718872263231217,7.6703330294758985,7.414917893905796,7.368097556246006
72747,738448.8489984267,7.718872263231217,7.6703330294758985,7.414917893905796,7.368097556246006
72748,738448.8495859742,7.703635927835556,7.675636874636882,7.401168392188465,7.372861903618717
72749,738448.8504812849,7.703718572447785,7.675599799603393,7.401250992379497,7.372838354128512
72751,738448.856750584,7.703718572447785,7.675599799603393,7.401250992379497,7.372838354128512
72752,738448.8576084424,7.7188905000828765,7.675604834255805,7.415010229794554,7.372843385845954
72753,738448.8581188763,7.703729806199241,7.663074038486026,7.401262220093502,7.361145068620118
72754,738448.8624996619,7.703742170108496,7.662894383720921,7.401274577358096,7.360986382574683
72755,738448.8646457923,7.703742170108496,7.662894383720921,7.401274577358096,7.360986382574683
72756,738448.8697917082,7.703742170108496,7.662894383720921,7.401274577358096,7.360986382574683
72759,738448.8841704574,7.703742170108496,7.662894383720921,7.401274577358096,7.360986382574683
72760,738448.8863877532,7.703742170108496,7.662894383720921,7.401274577358096,7.360986382574683
72762,738448.9015725155,7.7187286037292715,7.684291340426817,7.415051790856209,7.373842074099548
72763,738448.9087224469,7.7187286037292715,7.684291340426817,7.415051790856209,7.373842074099548
72765,738448.9160432259,7.704180843857446,7.663475706812623,7.401868549303564,7.361580039778287
72767,738448.9188317305,7.704180843857446,7.663475706812623,7.401868549303564,7.361580039778287
72768,738448.9205623722,7.704180843857446,7.663475706812623,7.401868549303564,7.361580039778287
72769,738448.9250285366,7.719307767419439,7.663483583454629,7.41563064351074,7.361587911835211
72770,738448.9253779487,7.704191425448148,7.663486283280901,7.401879125215387,7.361590610089902
72771,738448.9256806278,7.719315675197821,7.669089137102072,7.415638547045177,7.366994781145965
72772,738448.9320580963,7.719315675197821,7.669089137102072,7.415638547045177,7.366994781145965
72774,738448.9375840131,7.7042188408748515,7.6635136854366985,7.401906525929554,7.36161799629534
72775,738448.9377668803,7.70424523480979,7.676257408245214,7.401932905701016,7.373519920817949
72776,738448.944028661,7.70424523480979,7.676257408245214,7.401932905701016,7.373519920817949
72780,738448.9557262906,7.719369668148158,7.676262794505703,7.41569251102064,7.373525303943422
72781,738448.959429661,7.719375246336248,7.676268369980693,7.415698086215446,7.373530876173307
72782,738448.9699063215,7.719375246336248,7.676268369980693,7.415698086215446,7.373530876173307
72783,738448.9752738158,7.719375246336248,7.676268369980693,7.415698086215446,7.373530876173307
72784,738448.9836861881,7.719375246336248,7.676268369980693,7.415698086215446,7.373530876173307
72785,738448.984588191,7.704260016472443,7.663554841104111,7.40194767943193,7.361659128008582
72786,738448.9873894227,7.719380973272698,7.671089046406773,7.415703810078834,7.36888304504742
72787,738448.9915044766,7.704267506326099,7.676279669461659,7.401955165266686,7.37354216907774
72788,738449.0054575243,7.704270501811282,7.663565321368045,7.401958159144572,7.361669602172964
72789,738449.0065399515,7.704270501811282,7.663565321368045,7.401958159144572,7.361669602172964
72791,738449.0136830949,7.704270501811282,7.663565321368045,7.401958159144572,7.361669602172964
72796,738449.0326042544,7.704270501811282,7.663565321368045,7.401958159144572,7.361669602172964
72799,738449.0558857605,7.704270501811282,7.663565321368045,7.401958159144572,7.361669602172964
72801,738449.0601079605,7.704270501811282,7.663565321368045,7.401958159144572,7.361669602172964
72802,738449.0728964912,7.704273110752976,7.663567929047031,7.401960766686388,7.361672208334294
72803,738449.0740746696,7.704273110752976,7.663567929047031,7.401960766686388,7.361672208334294
72804,738449.0974499983,7.704273110752976,7.663567929047031,7.401960766686388,7.361672208334294
72805,738449.1060875679,7.704273110752976,7.663567929047031,7.401960766686388,7.361672208334294
72806,738449.124140924,7.704294561990084,7.663589369902182,7.401982206413735,7.361693636711322
72807,738449.1298913172,7.719416308166865,7.6763094118408635,7.415739126013263,7.373571894147082
72808,738449.1319051873,7.719416308166865,7.6763094118408635,7.415739126013263,7.373571894147082
72809,738449.1394431586,7.719416308166865,7.6763094118408635,7.415739126013263,7.373571894147082
72810,738449.1455087011,7.719416308166865,7.6763094118408635,7.415739126013263,7.373571894147082
72815,738449.2005973989,7.719416308166865,7.6763094118408635,7.415739126013263,7.373571894147082
72816,738449.2232674612,7.719418917010193,7.669192326891679,7.4157417334568185,7.367097910876147
72817,738449.2594297776,7.719418917010193,7.669192326891679,7.4157417334568185,7.367097910876147
72818,738449.260078241,7.704316142768497,7.66361094023646,7.402003775613457,7.361715194492745
72819,738449.2633562105,7.7194390033411615,7.676332095978158,7.415761809010763,7.373594565083158
72820,738449.2747093557,7.70435474264374,7.67636686544037,7.402042354780218,7.3736293143123355
72821,738449.2778324353,7.70435474264374,7.67636686544037,7.402042354780218,7.3736293143123355
72823,738449.2805488093,7.70435474264374,7.67636686544037,7.402042354780218,7.3736293143123355
72826,738449.2989480811,7.70435474264374,7.67636686544037,7.402042354780218,7.3736293143123355
72828,738449.3058391783,7.70435474264374,7.67636686544037,7.402042354780218,7.3736293143123355
72831,738449.324618031,7.719490631321423,7.663666354482412,7.41581340929308,7.361770576493236
72832,738449.3261340884,7.7214634944740705,7.680750155205497,7.419142106671143,7.378844629677942
72833,738449.3301796806,7.72146618149681,7.680884792756425,7.419144792308042,7.37897056616408
72834,738449.3316361516,7.72146618149681,7.680884792756425,7.419144792308042,7.37897056616408
72835,738449.3323317418,7.72146618149681,7.680884792756425,7.419144792308042,7.37897056616408
72838,738449.3615036315,7.736600227082361,7.680767431157064,7.432914004813096,7.378861895965023
72837,738449.3615094521,7.7193997894100495,7.692297817495664,7.417088622940086,7.389886418056529
72839,738449.3621165975,7.7345300262511785,7.680150228682144,7.430876033162378,7.378404984773182
72840,738449.3740779742,7.719405113213167,7.680152129915103,7.417093943997639,7.378406884942622
72841,738449.374740881,7.719405113213167,7.680152129915103,7.417093943997639,7.378406884942622
72847,738449.4007164579,7.719405113213167,7.680152129915103,7.417093943997639,7.378406884942622
72848,738449.4011499138,7.734018693974995,7.700034072299671,7.430718470481085,7.390700162654128
72849,738449.4091270773,7.718799374043478,7.700008419766286,7.416767534278904,7.390685337720859
72850,738449.4177519585,7.733882137043485,7.694921117577651,7.430593342330047,7.392390871945429
72853,738449.4372297188,7.733882137043485,7.694921117577651,7.430593342330047,7.392390871945429
72855,738449.4761108574,7.733882137043485,7.694921117577651,7.430593342330047,7.392390871945429
72856,738449.49906543,7.73388945226975,7.692013081581701,7.430600653783838,7.389714667772053
72857,738449.5038773643,7.73388945226975,7.692013081581701,7.430600653783838,7.389714667772053
72860,738449.5666805633,7.718691878142648,7.680010653876014,7.4166597070930385,7.3783227240713325
72862,738449.5854120186,7.718691878142648,7.680010653876014,7.4166597070930385,7.3783227240713325
72863,738449.590394928,7.718691878142648,7.680010653876014,7.4166597070930385,7.3783227240713325
72867,738449.6039599437,7.733900345573184,7.672601090463043,7.4306115414696965,7.371207926934287
72868,738449.6244640814,7.733900345573184,7.672601090463043,7.4306115414696965,7.371207926934287
72871,738449.6592249838,7.733903126642556,7.67260387012814,7.43061432110492,7.371210705044637
72872,738449.6649976753,7.7187035953789875,7.680022365662158,7.41667141828711,7.378334429306588
72873,738449.6745803525,7.7187035953789875,7.680022365662158,7.41667141828711,7.378334429306588
72874,738449.6884626277,7.72304408125999,7.692136208057961,7.4166765940186705,7.389835687702474
72876,738449.7052214188,7.72304408125999,7.692136208057961,7.4166765940186705,7.389835687702474
72879,738449.7275556191,7.743917990775485,7.692026722868043,7.41668657019617,7.389745580100664
72880,738449.7592821808,7.744126486054139,7.680228628675181,7.416894949693306,7.378557847007748
72881,738449.7651252054,7.744214377788571,7.6924324861821765,7.416982792636377,7.390141760445108
72882,738449.7985595758,7.744214377788571,7.6924324861821765,7.416982792636377,7.390141760445108
72883,738449.8226381738,7.744214377788571,7.6924324861821765,7.416982792636377,7.390141760445108
72884,738449.8427311985,7.744214377788571,7.6924324861821765,7.416982792636377,7.390141760445108
72885,738449.843819503,7.744214377788571,7.6924324861821765,7.416982792636377,7.390141760445108
72886,738449.8508112507,7.744225441441869,7.692334036940289,7.4169938501486055,7.39005271012281
72887,738449.8609751514,7.744233833893169,7.680335926612612,7.417002237941637,7.378665080701906
72888,738449.8751304388,7.744233833893169,7.680335926612612,7.417002237941637,7.378665080701906
72889,738449.8755036357,7.744233833893169,7.680335926612612,7.417002237941637,7.378665080701906
72891,738449.9188408373,7.744233833893169,7.680335926612612,7.417002237941637,7.378665080701906
72892,738449.9282989396,7.744238832881628,7.685676521737913,7.43095225324172,7.383883984163304
72897,738450.0360715558,7.744242896169603,7.68034498467693,7.4170112951881135,7.37867413334355
72899,738450.0638234011,7.744242896169603,7.68034498467693,7.4170112951881135,7.37867413334355
72900,738450.0642202215,7.744242896169603,7.68034498467693,7.4170112951881135,7.37867413334355
72903,738450.1155950438,7.744245316498362,7.680531379113434,7.4170137141735015,7.378842905299926
72904,738450.1234261876,7.744245316498362,7.680531379113434,7.4170137141735015,7.378842905299926
72906,738450.1362857012,7.744245316498362,7.680531379113434,7.4170137141735015,7.378842905299926
72909,738450.1831673089,7.744245316498362,7.680531379113434,7.4170137141735015,7.378842905299926
72913,738450.2436889054,7.744245316498362,7.680531379113434,7.4170137141735015,7.378842905299926
72915,738450.2772180875,7.744248855423547,7.68035094116108,7.417017251134469,7.378680086261871
72919,738450.3247206274,7.744251636512906,7.680359329259496,7.417025638475559,7.3786884693388615
72920,738450.332195336,7.744251636512906,7.680359329259496,7.417025638475559,7.3786884693388615
72921,738450.3415574176,7.721957667731808,7.68036192139695,7.411603744314422,7.378691059924585
72922,738450.3435802021,7.721957667731808,7.68036192139695,7.411603744314422,7.378691059924585
72924,738450.3583367227,7.7442567351420415,7.680364425518923,7.417030734274873,7.378693562547527
72926,738450.3638688555,7.7442567351420415,7.680364425518923,7.417030734274873,7.378693562547527
72927,738450.3652145719,7.744261088796376,7.685704375718078,7.430976940888605,7.383911821468973
72928,738450.3664714997,7.7442717755654344,7.692385958904763,7.417045766350784,7.390104601004122
72929,738450.366792547,7.744276949709228,7.692391130750891,7.417050937622977,7.39010976975432
72931,738450.3826407851,7.744276949709228,7.692391130750891,7.417050937622977,7.39010976975432
72936,738450.4710350016,7.744285635944008,7.680393312889082,7.417059619037057,7.378722432625585
72938,738450.5076006056,7.744302378387792,7.680410047552131,7.417076352189366,7.3787391572717205
72943,738450.5762849876,7.744319120186163,7.680426781570368,7.4170930846969805,7.378755881273816
72946,738450.6091046019,7.744319120186163,7.680426781570368,7.4170930846969805,7.378755881273816
72947,738450.631746845,7.7443616577356575,7.680469299353449,7.417135598642133,7.378798373609625
72949,738450.6465642408,7.7443616577356575,7.680469299353449,7.417135598642133,7.378798373609625
72952,738450.7168408368,7.744248964406469,7.680471981904601,7.417138280951153,7.378801054555329
72953,738450.7311392385,7.744248964406469,7.680471981904601,7.417138280951153,7.378801054555329
72954,738450.7622593606,7.744248964406469,7.680471981904601,7.417138280951153,7.378801054555329
72955,738450.767205955,7.744248964406469,7.680471981904601,7.417138280951153,7.378801054555329
72957,738450.799982213,7.744251648188082,7.680474664439182,7.431017677656965,7.3788037354844835
72961,738450.8598998075,7.744251648188082,7.680474664439182,7.431017677656965,7.3788037354844835
72962,738450.8665291975,7.744251648188082,7.680474664439182,7.431017677656965,7.3788037354844835
72964,738450.8714409074,7.744255065968225,7.680478080631251,7.417144379127326,7.378807149632063
72966,738450.8888367461,7.744255065968225,7.680478080631251,7.417144379127326,7.378807149632063
72967,738450.9047584158,7.744255065968225,7.680478080631251,7.417144379127326,7.378807149632063
72968,738450.9087321141,7.744258603828238,7.6804816168474055,7.4171479150243025,7.378810683731916
72971,738450.9296800792,7.744258603828238,7.6804816168474055,7.4171479150243025,7.378810683731916
72976,738451.0292245746,7.744260503759661,7.692490018001907,7.4310265285179815,7.390208597817308
72977,738451.0578533541,7.744300197052562,7.680523190746546,7.431066200697926,7.37885223275182
72978,738451.0621376635,7.744300197052562,7.680523190746546,7.431066200697926,7.37885223275182
72980,738451.0712977345,7.744300197052562,7.680523190746546,7.431066200697926,7.37885223275182
72981,738451.0836563382,7.744303173483391,7.685861764972321,7.431069175545662,7.384069116523857
72984,738451.1094005668,7.744303173483391,7.685861764972321,7.431069175545662,7.384069116523857
72985,738451.1256105686,7.744303173483391,7.685861764972321,7.431069175545662,7.384069116523857
72986,738451.1937872859,7.744303173483391,7.685861764972321,7.431069175545662,7.384069116523857
72989,738451.280149245,7.744305856930033,7.685864447182629,7.431071857565053,7.384071797129126
72991,738451.3234694763,7.744315826734427,7.680538813166974,7.417205106181703,7.3788678458238754
72992,738451.3255548367,7.744315826734427,7.680538813166974,7.417205106181703,7.3788678458238754
72993,738451.340855613,7.744330916208665,7.673137499734066,7.417220187284595,7.371761293178703
72995,738451.3502716622,7.744334977503629,7.680557955039223,7.417224246326482,7.378886976242189
72996,738451.3531167898,7.745032107692757,7.681254761626487,7.417920990081826,7.379583366224076
73000,738451.3805912858,7.745034607831567,7.69326377870606,7.431800221189865,7.390981895859042
73002,738451.3981658908,7.745038952540623,7.693268121489669,7.43180456359198,7.390986236048251
73004,738451.4211548044,7.745043449886388,7.6932726168423615,7.4318090585497805,7.390990728715426
73006,738451.4562972672,5.059039504675763,4.430960898698124,4.7580095090117815,4.1299309030341425
73008,738451.4673011544,7.745251347773922,7.6934804226190945,7.418140108761735,7.391198410379582
73010,738451.4833124813,7.745251347773922,7.6934804226190945,7.418140108761735,7.391198410379582
73011,738451.5004209845,7.745265399805129,7.693494468426029,7.432030890650074,7.39121244779976
73012,738451.5005605285,7.7452821000842365,7.6935111613080975,7.432047582066549,7.391229130714856
73014,738451.5086689286,7.7452899111712155,7.681512445566222,7.418178650811398,7.3798408962693545
73015,738451.5313604991,7.74529887932577,7.69363753363923,7.418187614001702,7.3913460873812475
73017,738451.5826090493,7.746638644071021,7.68286055423829,7.419526638280545,7.381188201307473
73018,738451.5839146116,7.746638644071021,7.68286055423829,7.419526638280545,7.381188201307473
73019,738451.5870415112,7.746642825808301,7.682864734043167,7.419530817710218,7.3811923786245615
73020,738451.5983772654,7.746642825808301,7.682864734043167,7.419530817710218,7.3811923786245615
73022,738451.6172743825,7.746642825808301,7.682864734043167,7.419530817710218,7.3811923786245615
73024,738451.6300378729,7.746642825808301,7.682864734043167,7.419530817710218,7.3811923786245615
73025,738451.6353043248,7.746642825808301,7.682864734043167,7.419530817710218,7.3811923786245615
73026,738451.6406315138,7.746642825808301,7.682864734043167,7.419530817710218,7.3811923786245615
73027,738451.6537978493,7.746642825808301,7.682864734043167,7.419530817710218,7.3811923786245615
73028,738451.6681512522,7.746652405463191,7.6828743092713205,7.419540392078854,7.3812019481537
73029,738451.6713105149,7.746652405463191,7.6828743092713205,7.419540392078854,7.3812019481537
73030,738451.6813253594,7.746654294951153,7.682876197886165,7.419542280524171,7.381203835644488
73031,738451.6939747151,7.746654294951153,7.682876197886165,7.419542280524171,7.381203835644488
73032,738451.6980903721,7.746662081397425,7.682883980734425,7.4195500626738236,7.381211613860642
73033,738451.7042581964,7.746662081397425,7.682883980734425,7.4195500626738236,7.381211613860642
73034,738451.7425500868,7.746662081397425,7.682883980734425,7.4195500626738236,7.381211613860642
73036,738451.7479617315,7.746671021261756,7.694899468286106,7.433435767351551,7.392616610102235
73037,738451.7540011826,7.746671021261756,7.694899468286106,7.433435767351551,7.392616610102235
73038,738451.7571212461,7.746671021261756,7.694899468286106,7.433435767351551,7.392616610102235
73039,738451.7781781316,7.7466743046694875,7.694902750244196,7.433439049022419,7.392619890107031
73040,738451.799571771,7.7466777034371335,7.694906147511279,7.433442445992192,7.392623285352209
73041,738451.8161913735,7.7466777034371335,7.694906147511279,7.433442445992192,7.392623285352209
73042,738451.8238243696,7.7466777034371335,7.694906147511279,7.433442445992192,7.392623285352209
73043,738451.8348691807,7.746679799087019,7.695017948449125,7.433444540533532,7.3927256792663725
73047,738451.9182437252,7.746679799087019,7.695017948449125,7.433444540533532,7.3927256792663725
73051,738451.9736347161,4.32796631193814,7.687084581892852,3.9644729113408217,7.383512958357439
73054,738451.9799433788,4.32796631193814,7.687084581892852,3.9644729113408217,7.383512958357439
73058,738452.0341592426,4.32796631193814,7.687084581892852,3.9644729113408217,7.383512958357439
73059,738452.0351417649,4.32796631193814,7.687084581892852,3.9644729113408217,7.383512958357439
73060,738452.0356309887,7.746683197811667,7.682112693752991,7.420795263303148,7.380722969797415
73062,738452.064563791,7.746683197811667,7.682112693752991,7.420795263303148,7.380722969797415
73063,738452.0721073083,7.746683197811667,7.682112693752991,7.420795263303148,7.380722969797415
73065,738452.1107676988,7.746683197811667,7.682112693752991,7.420795263303148,7.380722969797415
73068,738452.1828373953,7.746683197811667,7.682112693752991,7.420795263303148,7.380722969797415
73070,738452.1981940072,7.746683197811667,7.682112693752991,7.420795263303148,7.380722969797415
73077,738452.2674138627,7.746685293435041,7.695291396142074,7.420797357780312,7.380725063203988
73079,738452.3666547016,7.746691407205499,7.6954101136841775,7.420803468206849,7.380845922358358
73089,738452.4613219132,7.746691407205499,7.6954101136841775,7.420803468206849,7.380845922358358
73092,738452.5910670732,7.746697313337092,7.695303411215716,7.435885886741673,7.392265879657741
73093,738452.5922539184,7.746700711924679,7.69530680843811,7.435889283547958,7.392269274720149
73094,738452.5962910997,7.746705349537081,7.6953114441876265,7.435893918729671,7.392273907522238
73095,738452.6366310336,7.746709677564125,7.695315770476163,7.420821728572797,7.392278231060131
73096,738452.6500231143,7.746709677564125,7.695315770476163,7.420821728572797,7.392278231060131
73098,738452.6604669127,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73099,738452.6711227769,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73102,738452.7228946419,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73110,738452.7692097377,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73112,738452.7902626497,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73113,738452.8260908852,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73122,738453.0014750028,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73123,738453.0051368267,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73125,738453.0309875847,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73126,738453.0906989023,7.746716458418403,7.688536643544246,7.435905021788658,7.386204726506721
73130,738453.1973577545,7.74636973645387,7.696379207263828,7.420830460249027,7.392961124129472
73141,738453.3401893516,7.74636973645387,7.696379207263828,7.420830460249027,7.392961124129472
73151,738453.3941654968,7.74637752175065,7.695332285590886,7.435727409803284,7.392294735674842
73161,738453.5835266554,7.746379410917584,7.695334173999002,7.435729297980114,7.392296622882367
73165,738453.8050734444,7.74638552408563,7.695340284711606,7.42084357222183,7.380771254024321
73167,738453.853157536,7.746390667608865,7.695345426168897,7.420846545138249,7.392303035451696
73170,738453.8646037614,7.7464056731144035,7.695360425647476,7.420861542604601,7.380789215222724
73171,738453.866732149,7.7464056731144035,7.695360425647476,7.420861542604601,7.380789215222724
73173,738453.9061525168,7.7464056731144035,7.695360425647476,7.420861542604601,7.380789215222724
73174,738453.9397718676,7.7464056731144035,7.695360425647476,7.420861542604601,7.380789215222724
73176,738453.9679477003,7.745140118370084,7.695362313933238,7.41502298214082,7.380664694554766
73177,738453.9784841614,7.745140118370084,7.695362313933238,7.41502298214082,7.380664694554766
73178,738453.9817290772,7.745140118370084,7.695362313933238,7.41502298214082,7.380664694554766
73179,738453.9976096805,7.745140118370084,7.695362313933238,7.41502298214082,7.380664694554766
73182,738454.0532960409,7.745140118370084,7.695362313933238,7.41502298214082,7.380664694554766
73184,738454.0655109542,7.745140118370084,7.695362313933238,7.41502298214082,7.380664694554766
73189,738454.2763123016,7.73897974165197,7.688599490967356,7.420454244703585,7.3731548895652645
73192,738454.2931136368,7.738983259134593,7.695373347322738,7.41966710502195,7.381184735719812
73193,738454.302932562,7.738985927399029,7.695376014515519,7.419666709777185,7.381184340674024
73205,738454.4061976722,7.738989828844874,7.688594008372719,7.432811111596209,7.386900100592224
73226,738455.0200108618,4.099953791946415,4.442388189888939,4.1948554357325,3.948216537967154
73229,738455.0625965955,4.099953791946415,4.442388189888939,4.1948554357325,3.948216537967154
73232,738455.1235078038,4.099953791946415,4.442388189888939,4.1948554357325,3.948216537967154
73233,738455.1246892313,4.099953791946415,4.442388189888939,4.1948554357325,3.948216537967154
73234,738455.1443736734,4.099953791946415,4.442388189888939,4.1948554357325,3.948216537967154
73240,738455.3123401742,4.099953791946415,4.442388189888939,4.1948554357325,3.948216537967154
73253,738455.460951916,7.750546790129605,7.702094424212087,7.419749335222027,7.381266924526945
73255,738455.4941286242,7.750551426170008,7.694630855994151,7.432894473364353,7.3869834188175
73259,738455.538487926,7.7505569360499935,7.702104568828784,7.419759479317959,7.3932576891744075
73264,738455.6580274493,7.7505569360499935,7.702104568828784,7.419759479317959,7.3932576891744075
73269,738455.7181911413,7.7505569360499935,7.702104568828784,7.419759479317959,7.3932576891744075
73271,738455.7849531284,7.750561414597084,7.702109046800418,7.432904460223191,7.393262164754473
73274,738455.85403986,7.750561414597084,7.702109046800418,7.432904460223191,7.393262164754473
73282,738456.0393635576,7.750561414597084,7.702109046800418,7.432904460223191,7.393262164754473
73283,738456.0423300097,7.750561414597084,7.702109046800418,7.432904460223191,7.393262164754473
73284,738456.1313576576,7.750561414597084,7.702109046800418,7.432904460223191,7.393262164754473
73289,738456.2261596705,7.75056343824006,7.705902375971246,7.432906483548448,7.389125399501202
73290,738456.2464541661,7.75056343824006,7.705902375971246,7.432906483548448,7.389125399501202
73291,738456.3025352042,7.750565262690078,7.70590420016679,7.432863009035218,7.389081947445679
73301,738456.4221068987,7.750567431043019,7.702115062473298,7.419713682377474,7.381231289628318
73302,738456.4231222912,7.750567431043019,7.702115062473298,7.419713682377474,7.381231289628318
73303,738456.4240915665,7.750567431043019,7.702115062473298,7.419713682377474,7.381231289628318
73304,738456.4262953546,7.750571071258307,7.684281205985481,7.414252179148542,7.378760834673824
73306,738456.4326555986,7.7506179635872385,7.694697383749928,7.4197642123842185,7.374192552872687
73307,738456.434693135,7.750621731288607,7.694701150904258,7.4329084831516665,7.374196318425707
73309,738456.4449041234,7.750758506123712,7.70230611300825,7.419904747864947,7.381422258959812
73312,738456.4483255988,7.7507677516830755,7.706106660923428,7.433054499546664,7.376136929085324
73313,738456.4595384704,7.7507783667628205,7.7023259710966565,7.419924607507164,7.381442108609853
73314,738456.5113264666,7.7507783667628205,7.7023259710966565,7.419924607507164,7.381442108609853
73316,738456.5390614828,7.743047675222852,7.6805943913444095,7.420718226181721,7.371206303798368
73321,738456.6018307717,7.743047675222852,7.6805943913444095,7.420718226181721,7.371206303798368
73322,738456.604284999,7.743054934800693,7.704155227219343,7.431870148656963,7.394123874975687
73323,738456.6097187595,7.7430679935386495,7.706860308422914,7.431883207037326,7.389307211467419
73325,738456.6137878168,7.743073313298384,7.706865627558252,7.43188852665139,7.389312528334825
73327,738456.6516345461,4.44846254015776,4.436632797505764,4.258621218260385,4.114724712707914
73329,738456.7393940086,7.743076593403171,7.695284212091736,7.43189180666636,7.387185828793441
73330,738456.7507704812,7.7430892081857765,7.7028324418061755,7.419313460456957,7.381486574401292
73342,738456.8642392411,7.7430892081857765,7.7028324418061755,7.419313460456957,7.381486574401292
73343,738456.88694764,7.7430892081857765,7.7028324418061755,7.419313460456957,7.381486574401292
73344,738456.8919078183,7.7430892081857765,7.7028324418061755,7.419313460456957,7.381486574401292
73348,738456.9181189531,7.7430936839914795,7.6953013005762445,7.431908896786693,7.37440180290603
73349,738456.920535232,7.74309585103635,7.702839083950052,7.419320102974141,7.381493213576805
73350,738456.9219448862,7.743105095084487,7.702848327014783,7.4319203075672515,7.381502452510901
73351,738456.9241389851,7.7431211589309425,7.702864389152376,7.419345409598636,7.381518507470691
73352,738456.9246359074,7.7431211589309425,7.702864389152376,7.419345409598636,7.381518507470691
73353,738456.9259811456,7.743790283393039,7.703533442489478,7.420014500506991,7.382187262058729
73354,738456.9279742526,7.74379475197938,7.703537910601196,7.4200189688694245,7.3821917281768705
73357,738456.9410889217,7.74379475197938,7.703537910601196,7.4200189688694245,7.3821917281768705
73358,738456.9418656962,7.74379475197938,7.703537910601196,7.4200189688694245,7.3821917281768705
73361,738456.9633303662,7.74379475197938,7.703537910601196,7.4200189688694245,7.3821917281768705
73364,738456.9870300528,7.74379475197938,7.703537910601196,7.4200189688694245,7.3821917281768705
73365,738456.9906193325,7.74379475197938,7.703537910601196,7.4200189688694245,7.3821917281768705
73366,738457.0031369729,7.743803981163387,7.703547138804957,7.420028197590993,7.382200952263265
