Event_ID,UTM_Easting[m],UTM_Northing[m],Depth[m],Time[d.s],Magnitude
67674,341799.45,4143238.23,7.18,738351.5151,2.2
67675,341494.64,4142724.78,7.92,738351.517,1.63
67676,340319.62,4144401.26,8.13,738351.5185,1.32
67677,341234.89,4138884.4,7.39,738351.5201,0.96
67678,342631.3,4142008.43,6.68,738351.5212,1.06
67679,341748.07,4141374.49,8.74,738351.5292,2.13
67681,341337.04,4142035.39,7.51,738351.5312,1.22
67682,341575.36,4142859.22,7.72,738351.5321,1.79
67683,341492.81,4142721.71,7.86,738351.5365,1.83
67684,341898.64,4143137.9,7.4,738351.5398,1.12
67685,342399.21,4138267.53,5.79,738351.5528,0.83
67686,342308.23,4140921.46,7.06,738351.5878,1.16
67687,342020.73,4143484.66,6.52,738351.6175,1.5
67688,341680.32,4141355.02,8.21,738351.6255,1.08
67689,341703.08,4143422.32,7.48,738351.6339,1.71
67690,340702.1,4145416.11,6.52,738351.6507,1.2
67691,341222.34,4143604.72,7.79,738351.6634,1.68
67693,341135.26,4143466.86,7.55,738351.6843,1.36
67697,341770.44,4143538.47,7.99,738351.7399,2.33
67700,341251.2,4144506.9,7.21,738351.7778,1.26
67702,341734.5,4143319.27,6.91,738351.7966,1.98
67703,340406.92,4141834.91,6.14,738351.8007,0.56
67704,340764.78,4141569.34,6.64,738351.8059,0.72
67705,341157.65,4142410.97,7.01,738351.8067,0.98
67707,341350.06,4143501.84,7.26,738351.8249,1.72
67708,341646.83,4143914.32,6.77,738351.8515,1.44
67710,341467.67,4140214.69,7.72,738351.8823,0.82
67712,341978.41,4142133.88,8.39,738351.9063,2.3
67714,297261.43,4094411.04,9.52,738351.9413,1.24
67715,340336.63,4145349.07,6.35,738351.9526,1.31
67717,341430.99,4141812.39,5.82,738352.002,0.69
67718,339981.67,4143487.69,5.11,738352.0049,0.67
67720,341050.32,4141689.21,6.22,738352.0065,0.55
67721,340500.25,4141862.98,6.64,738352.0081,0.91
67722,341174.91,4142118.17,6.92,738352.0148,1.21
67723,341241.37,4145157.3,5.44,738352.0175,1.56
67724,340296,4144868.46,6.37,738352.0212,1.18
67725,341694.03,4143962.15,6.98,738352.0228,1.64
67727,341649.67,4142884.11,7.15,738352.0298,1.28
67728,341645.38,4142019.1,5.97,738352.0332,0.91
67730,341186.45,4142961.18,6.23,738352.0392,1.31
67731,341231.77,4142914.48,6.67,738352.0533,0.72
67734,341498.33,4142099.03,6.99,738352.0854,0.69
67735,341761.6,4143207.87,7.16,738352.1177,1.32
67736,341064.51,4142318.4,7.4,738352.182,0.89
67753,343575.78,4142280.81,4.96,738352.5341,0.65
67754,341531.36,4143301.71,7.53,738352.5388,1.46
67755,339568.14,4146860.52,4.84,738352.5406,1.12
67756,341244.77,4145391.66,6.03,738352.5509,1.36
67757,343344.81,4141555.03,7.24,738352.5819,1.21
67758,341518.3,4143699.65,8.25,738352.588,1.97
67759,340317.08,4144175.99,5.81,738352.5905,1.13
67762,341365.87,4142541.09,8.05,738352.6713,2.46
67763,341723.45,4143100.71,7.73,738352.6723,1.59
67764,342254.7,4141715.42,7.01,738352.6725,1.35
67765,341856.19,4142117.55,7.04,738352.6731,0.87
67766,342908.92,4139658.67,6.3,738352.6734,0.75
67768,341525.54,4142585.34,7.28,738352.6774,1.66
67770,340790.99,4144417.11,6.51,738352.6893,0.91
67771,341786.07,4143083.65,7.44,738352.6897,2.5
67773,339193.33,4141712.92,7.44,738352.6917,2.01
67772,349921.47,4144776.73,6.26,738352.6917,2.19
67774,341294.03,4142864.79,6.09,738352.6949,0.83
67776,341687.08,4142056.71,6.37,738352.7212,0.7
67781,341995.85,4141511.42,5.03,738352.7832,0.47
67785,319923.46,4156275.61,2.33,738352.8761,0.6
67791,341443.67,4142367.68,6.48,738352.9537,0.84
67792,339545.9,4144914.94,5.55,738352.964,0.28
67793,340901.82,4145108.39,5.77,738352.9687,1.13
67795,341468.85,4142080.5,6.81,738352.9906,0.63
67797,340549.31,4141029.13,6.39,738353.0186,0.68
67798,341272.53,4144269.74,7.05,738353.0267,1.87
67799,342103.85,4141566.87,7.16,738353.0932,0.84
67803,340688.18,4143358.17,6.19,738353.1524,0.83
67806,341592.25,4141865.05,7.34,738353.2453,0.88
67815,339518.3,4138285.75,6.01,738353.4874,0.72
67824,341562.12,4142427.92,8.26,738353.6542,2.92
67826,341713.34,4142091.95,8.2,738353.6592,2.08
67829,342150.1,4144566.42,5.73,738353.731,1.35
67830,341696.5,4142067.96,8.02,738353.7637,1.11
67831,341407.51,4142808.02,9,738353.7914,1.12
67839,316593.06,4126429.11,12.36,738353.9306,0.91
67840,342020.52,4141289.85,6.18,738354.0061,0.67
67843,342059.6,4143980.19,8.21,738354.0819,1.06
67845,342215.45,4140472.8,6.05,738354.1277,0.68
67867,341482.19,4144942.93,5.95,738354.6742,0.76
67868,340778.49,4141118.44,7.8,738354.7014,1.55
67870,292992.74,4131435.37,6.55,738354.7585,0.09
67874,341262.29,4143848.15,7.38,738354.7988,1.55
67876,340793.84,4142924.82,7.78,738354.9054,1.32
67886,341827.68,4142976.52,8,738355.0965,3.41
67887,340811.41,4143622.88,5.81,738355.0977,0.75
67889,342223.98,4142028.89,8.05,738355.1071,1.58
67890,341360.93,4142434.96,8.23,738355.1141,1.04
67891,343024.76,4141161.13,6.42,738355.1158,0.9
67895,341743.56,4143306.78,7.74,738355.1955,1.43
67904,341610.35,4140243.06,7.11,738355.3357,0.73
67933,341176.29,4143055.5,7.92,738355.6722,1.34
67935,341309.74,4143033.98,7.6,738355.7496,0.95
67942,341555.6,4142583.44,8,738355.7857,2.99
67956,323362.88,4151808.72,2.45,738356.087,0.02
67959,320780.25,4148633.75,4.57,738356.1536,2.92
67963,321265.94,4149033.71,4.11,738356.2908,0.32
67967,320710.3,4150364.93,3.91,738356.3459,0.77
67975,341047.58,4145423.61,6.79,738356.5262,1.55
67986,341098.47,4144434.89,6.17,738356.8184,0.88
67990,296626.86,4141325.96,7.75,738356.9393,0.7
67991,341208.47,4143871.15,6.86,738356.9697,1.16
67993,340920.57,4141534.07,6.72,738357.0437,0.75
68000,341769.49,4142615.89,7.45,738357.3402,1.23
68025,340045.59,4143510.66,7.18,738357.9044,1
68026,340710.7,4145546.7,5.44,738357.914,1.03
68044,311714.72,4116388.78,6.16,738358.3583,1.21
68064,341256.11,4143030.34,9.59,738358.6567,1.54
68065,341965.99,4145900.96,7.16,738358.6765,0.86
68068,341217.55,4142325.36,6.51,738358.7488,0.97
68073,341157.18,4141591.05,6.98,738358.7988,0.84
68083,341069.97,4144560.41,7.23,738359.0142,1.15
68086,342029.36,4142958.38,7.21,738359.0431,1.32
68096,340885.08,4143642.23,8.59,738359.3492,1.99
68106,334781.34,4135891.5,5.2,738359.517,0.94
68122,341365.59,4143406.08,10.75,738359.8857,1.22
68125,339818.21,4146258.09,6.7,738359.9789,0.65
68129,320997.6,4149396.38,3.52,738360.1054,0.29
68135,341363.99,4142851.8,6.92,738360.3134,1.55
68136,320384.71,4148333.77,3.88,738360.3347,3.06
68137,320745.09,4148915.7,4.08,738360.3398,1.06
68138,320141.88,4147988.77,3.74,738360.3409,2.98
68139,321322.5,4149496.31,4.27,738360.3461,0.63
68140,320179.85,4148304.44,4.3,738360.3777,2.3
68141,321152.65,4148591.21,3.75,738360.3837,0.95
68142,320227.46,4148698.28,5.31,738360.3845,1.63
68143,320801.86,4149205.99,4.28,738360.3864,1.02
68145,320955.62,4149201.46,4.91,738360.409,0.64
68148,321077.77,4149323.17,4.33,738360.4379,0.65
68154,320398.16,4149756.76,4.82,738360.6117,0.33
68156,320284.41,4148684.07,5.29,738360.6293,2.05
68159,321268.54,4149282.32,4.03,738360.6441,0.33
68162,319705.89,4149157.83,5.82,738360.7089,0.18
68163,320731.23,4148777.78,4.81,738360.7159,0.59
68166,320210.26,4149331.31,6.22,738360.8432,1.27
68168,319811.73,4148512.78,3.8,738360.8625,1.76
68170,321086.93,4149127.48,3.82,738360.8776,0.04
68173,321094.49,4149944.36,4.3,738360.9965,0.27
68177,321119.16,4149285.31,3.99,738361.0226,0.23
68178,320433.26,4148779.43,4.69,738361.0861,1.17
68186,321645.11,4149018.81,4.62,738361.2562,0.22
68190,320761.45,4149079.64,4.67,738361.322,0.5
68193,311547.5,4122566.32,8.64,738361.3411,1.09
68194,320840.71,4149070.94,5.44,738361.3436,0.93
68196,310368.98,4123527.71,5.66,738361.3737,0.17
68206,321068.27,4149572.48,4.41,738361.4571,0.59
68223,320916.62,4149152.9,4.79,738361.8852,1.08
68225,320540.09,4149228.17,5.2,738361.9016,1.27
68229,320626.58,4149764.27,4.16,738361.9522,0.07
68234,322558.86,4135225.17,6.79,738362.1077,0.79
68241,320323.97,4148315.43,4.46,738362.2573,2.46
68242,321189.92,4147710.32,4.08,738362.2576,4.58
68244,321182.25,4149062.82,5.18,738362.2594,1.92
68245,319972.36,4148603.77,5.1,738362.2598,2.34
68246,320633.89,4149015.23,4.69,738362.2605,1.37
68248,320042.5,4149527.77,5.83,738362.262,0.71
68249,322363.49,4148339.61,6.12,738362.2643,0.75
68250,320370.36,4148673.22,5.39,738362.2663,1.42
68251,320009.86,4148471.97,4.28,738362.2667,2.03
68252,320802.06,4148841.31,5.22,738362.2676,1.36
68253,320490,4148390.44,4.19,738362.2682,1.73
68254,320432.79,4149323.62,4.45,738362.2707,1.25
68255,320560.68,4148771.58,4.16,738362.2715,1.71
68257,321089.2,4148335.59,4.82,738362.2747,0.96
68258,320666.69,4149535.94,4.59,738362.2757,0.46
68259,321051.47,4149951.61,3.53,738362.276,0.03
68260,321183.94,4149413.69,4.54,738362.2768,0.37
68261,321035.59,4149772.78,4.04,738362.2788,0.86
68262,319229.93,4149026.17,4.85,738362.2799,1.16
68264,321661.54,4147600.29,4.45,738362.2834,0.92
68265,320477.85,4148947.32,5.42,738362.2846,1.2
68266,321561.17,4148244.09,5.66,738362.2851,1.59
68268,321013.05,4148086.34,3.47,738362.2874,0.29
68269,320564.26,4148563.91,4.85,738362.2884,0.94
68270,319242.76,4149918.21,4.2,738362.2891,0.48
68271,320354.14,4149274.7,4.13,738362.2897,0.59
68272,321371.39,4149036.78,3.45,738362.2901,0.68
68273,321888.03,4148777.05,4.83,738362.2912,0.39
68274,320935.15,4151691.12,2.17,738362.2944,0.2
68275,319871.23,4149189,5.34,738362.2951,1.13
68276,320743.07,4149150.86,3.57,738362.2964,1.01
68279,320451.56,4149066,5.33,738362.3061,1.46
68281,320590.29,4149213.43,4.28,738362.3125,0.75
68282,319702.25,4148908.13,4.56,738362.3163,1.72
68284,320931.62,4149414.12,5.36,738362.3226,0.99
68286,320699.2,4150786.01,3.33,738362.3293,0.3
68287,321520.85,4149103.73,3.56,738362.3444,0.46
68291,321468.14,4149579.55,3.23,738362.3636,0.11
68292,320296.39,4148866.2,4.66,738362.3666,1.09
68293,320886.47,4149457.94,3.76,738362.3723,0.07
68294,320869.43,4148690.77,5.32,738362.3745,1.37
68296,321274.77,4149078.26,4.16,738362.382,0.75
68297,321129.48,4148373.69,4.41,738362.3835,0.94
68298,321270.81,4148597,4.65,738362.3872,0.28
68302,320861.21,4148539.2,4.08,738362.417,0.2
68307,316970.79,4149436.22,3.31,738362.4383,1.13
68309,321193.4,4149384.51,4.38,738362.4454,0.27
68310,320022.27,4149369.35,4.14,738362.4483,0.89
68313,320545.9,4148684.97,4.47,738362.4601,0.63
68314,321221.64,4149125.58,5.04,738362.4623,1.05
68320,319476.23,4147828.77,3.85,738362.4911,0.27
68321,320817.07,4149789.25,5.37,738362.5004,0.28
68323,317991.74,4150180.49,5.74,738362.5239,0.54
68325,320909.31,4148911.94,5.47,738362.5255,1.25
68326,320878.56,4149283.82,6.1,738362.5264,0.92
68327,320079.03,4147913.75,4.59,738362.5282,1.56
68331,319839.92,4149230.64,3.55,738362.5558,0.34
68332,320858.09,4148743.53,4.97,738362.5745,1.18
68333,321135.86,4149140.19,4.33,738362.5756,0.86
68334,321076.58,4149485.71,3.54,738362.5766,0.39
68338,320886.97,4149465.04,4.16,738362.6127,0.35
68343,321309.94,4148589.61,5.81,738362.6479,0.71
68345,321535.03,4147738.33,4.8,738362.6646,0.88
68347,321196.58,4149165.86,4.17,738362.6772,0.54
68348,320713.83,4148392.95,4.92,738362.6853,1.24
68349,321128.44,4149334.07,5.17,738362.6935,1.02
68350,320979.2,4149508.01,4.06,738362.7275,0.66
68351,320886.87,4149361.58,4.33,738362.728,0.35
68352,315538.67,4148134.42,4.33,738362.7296,-0.02
68353,320260.91,4151626.73,9.57,738362.7403,0.8
68357,320920.98,4149470.63,4.09,738362.7545,0.48
68358,320151.56,4148223.9,5.76,738362.7644,1.39
68359,321049.98,4148911.02,4.92,738362.7726,0.24
68360,321464.93,4149095.39,4.55,738362.773,0.62
68362,321453.37,4149076.54,4.03,738362.792,0.72
68364,320658.07,4148667.46,5.37,738362.8206,0.89
68365,320846.58,4148533.41,4.65,738362.8221,0.68
68366,320130.88,4148688.05,5.1,738362.8281,1.63
68367,321110.86,4149108.76,4.46,738362.8652,0.64
68368,320301.85,4148446.68,5.01,738362.8726,1.42
68369,320868.05,4149058.59,4.97,738362.8785,0.25
68372,295497.79,4115648.5,4.47,738362.8992,0.79
68373,320719.42,4149145.49,4.21,738362.9089,0.17
68374,322534.2,4148348.62,4.57,738362.9182,0.44
68375,321169.92,4148851.39,4.61,738362.9296,-0.01
68376,321209.44,4150489.18,3.78,738362.9488,0.02
68377,321166.72,4148912.73,5.32,738362.9575,0.5
68378,319860.95,4148562.56,5.05,738362.9812,1.44
68379,321043.42,4148791.27,4.12,738362.9839,0.24
68381,321393.42,4148649.32,5.34,738363.0023,0.34
68384,321151.19,4149281.18,4.77,738363.0172,0.28
68385,320963.18,4149671.88,4.34,738363.0271,0.08
68386,322208.21,4149263.98,3.81,738363.028,0.31
68388,320813.88,4149521.78,4.62,738363.0418,0.7
68389,321045.86,4148809.87,5.18,738363.0547,1.35
68390,319559.73,4149276.45,4.1,738363.0622,1.92
68391,320846.29,4149502.55,4.48,738363.0694,1.26
68393,320863.46,4149498.73,4.42,738363.0932,1
68394,320753.89,4149164.51,4.88,738363.1336,0.17
68396,320509.59,4149422.54,3.85,738363.152,0.38
68398,312053.48,4121749.47,4.88,738363.2049,1.98
68399,321100.56,4149267.73,5.37,738363.2099,1.22
68400,321256.44,4147935.8,4.27,738363.2224,1.33
68401,321301.75,4149366.53,4.41,738363.2258,0.48
68402,320762.84,4147574.29,4.12,738363.232,3.07
68403,319998.76,4148805.91,4.6,738363.2334,1.2
68404,320523.77,4148976.3,4.22,738363.2387,0.21
68406,320766.26,4148945.66,5.66,738363.2407,0.42
68407,321612.13,4148177.17,4.63,738363.2424,0.57
68408,320965.28,4149066.37,4.48,738363.2448,0.93
68410,320802.29,4149357.62,4.34,738363.2477,0.14
68412,342009.1,4142174.14,8.45,738363.258,1.88
68413,341785.97,4142868.65,8.39,738363.2593,1.91
68414,321466.5,4148471.36,3.54,738363.2635,0.81
68415,320672.9,4148785.04,6.02,738363.266,1.3
68416,321281.56,4149419.03,4.62,738363.2664,0.46
68417,342128.42,4142678.02,7.98,738363.2733,1.98
68420,341440.4,4143601.79,8.18,738363.3071,1.41
68424,342333.36,4140962.72,5.76,738363.3312,0.8
68429,320673.72,4148724.52,5.88,738363.3875,1.52
68431,319565.93,4148121.23,5.03,738363.3895,1.05
68432,332916.47,4142394.8,2.35,738363.3921,1.4
68433,320865.83,4149514.67,4.99,738363.3942,1.54
68436,319873,4147458.94,5.61,738363.3977,2.21
68437,320525.9,4148015.89,3.18,738363.3977,2.43
68438,320743.19,4149053.5,3.83,738363.4002,2.04
68440,319951.96,4148597.66,5.21,738363.4084,0.86
68442,320977.92,4148744.72,3.66,738363.4199,0.02
68443,321109.45,4148573.94,3.95,738363.4217,0.46
68444,321105.68,4149127.19,4.1,738363.4247,0.77
68448,320203.93,4148842,4.42,738363.4543,1.31
68451,321083.63,4148541.52,4.55,738363.5922,0.29
68452,321546.89,4148424.01,4.97,738363.61,0.75
68454,341975.59,4137103.66,6.39,738363.628,0.7
68457,320983.74,4149184.31,5.13,738363.6519,3.75
68458,321398.34,4149823.05,5.77,738363.6536,1.33
68461,320803.34,4149390.02,3.62,738363.6565,0.43
68463,321463.14,4149540.02,5.02,738363.6586,1.15
68464,320147.78,4150239.63,4.37,738363.6628,0.34
68465,321555.76,4150047.14,3.92,738363.664,0.41
68467,321360.77,4148715.07,4.97,738363.6657,0.49
68468,320806.73,4148268.84,5.38,738363.6682,1.45
68469,321600.39,4149574.27,4.44,738363.6714,0.9
68471,320689.4,4150162.67,5.74,738363.6795,1.38
68472,321980.73,4149213.89,3.85,738363.6816,0.5
68473,338505.77,4141986.26,6.82,738363.686,0.75
68474,320726.29,4148326.41,5.02,738363.6867,0.81
68475,319222.57,4150499.91,5.65,738363.7035,0.39
68476,320462.3,4148382.49,4.62,738363.7041,1.99
68477,321395.18,4149127.19,4.26,738363.7079,0.54
68478,319866.22,4148499.72,6.44,738363.7102,1.36
68479,320490.84,4148889.42,4.44,738363.7207,1.16
68480,321367.43,4149388.22,5.05,738363.7213,0.4
68481,320121.1,4147219.12,4.99,738363.7221,3.13
68482,320014.33,4147675.69,3.78,738363.7229,2.49
68483,320539.62,4148356.63,5.5,738363.7241,1.38
68485,320025.97,4148374.26,5.26,738363.7367,1.46
68486,320964.57,4150135.76,3.69,738363.7386,0.09
68487,320804.46,4148948.72,4.52,738363.7399,0.15
68489,320824.32,4149937.07,4.36,738363.7569,0.39
68490,320885.54,4148892.69,4.83,738363.7692,0.89
68491,321927.97,4149816.47,4.37,738363.7859,0.74
68492,321623.38,4149776.04,4.81,738363.7861,1.2
68493,320934.36,4148805.05,5.08,738363.79,0.49
68494,320745.3,4149176.24,3.87,738363.7903,1.55
68496,321595.79,4148980.13,3.34,738363.7938,0.76
68497,321079.02,4148990.22,3.34,738363.8205,2.24
68498,332754.07,4144340.81,4.37,738363.8254,1.21
68499,320272.97,4148043.33,4.52,738363.8274,1.29
68502,318702.44,4150546.75,9.7,738363.8373,0.94
68503,318910.98,4149075.84,5.82,738363.8404,0.95
68504,321026.81,4149940.49,4.26,738363.8446,1.16
68505,320429.37,4147766.2,4.04,738363.8465,2.14
68506,332631.98,4143563.47,5.71,738363.8505,1.09
68507,333218.6,4144206.85,4.07,738363.8533,0.92
68508,334671.7,4144757.66,5.84,738363.8537,0.75
68509,321088.4,4148994.34,4.33,738363.8586,0.06
68510,320475.08,4147559.07,4.88,738363.8591,0.13
68512,321465.02,4149149.33,4.56,738363.8829,0.39
68513,320753.36,4148576.49,5.97,738363.8908,0.56
68514,319963.01,4148494.96,5.79,738363.8971,0.23
68515,320739.77,4148911.37,4.63,738363.8993,1.56
68516,321410.97,4149129.18,4.83,738363.9098,0.44
68519,321916.72,4148786.31,4.81,738363.9469,0.39
68520,319619.6,4150140.39,3.55,738363.949,0.17
68522,318788.88,4150031.43,4.06,738363.97,0.2
68524,341674.82,4144315.81,6.91,738363.9926,0.92
68526,321466.77,4149874.42,3.97,738364.0217,-0.11
68527,320752.18,4148719.16,5.12,738364.03,0.2
68528,321681.66,4149960.73,4.03,738364.0456,0.13
68529,320018.25,4149388.19,4.08,738364.0481,0.1
68530,321071.22,4149022.47,5.3,738364.0495,0.88
68531,320988.82,4149897.68,4.23,738364.0512,0.04
68533,321203.54,4148270.41,4.89,738364.07,0.47
68534,278952.52,4114968.04,6.29,738364.0749,2.44
68535,321497.3,4149602.23,4.19,738364.0888,0.03
68537,320243.61,4147556.62,5.16,738364.1007,1.91
68538,320382.91,4148336.25,5.39,738364.1018,0.74
68539,321653.93,4149624.52,3.96,738364.1038,0.49
68540,320954.9,4148867.44,4.11,738364.1067,0.37
68541,320852.13,4149510.86,4.23,738364.1282,1.15
68542,321279.29,4149787.42,3.68,738364.1326,0.35
68543,320262.25,4148334.08,4.54,738364.1337,1.01
68544,341385.66,4142841.29,5.81,738364.1426,0.71
68546,320950.22,4148555.27,4.04,738364.151,0.24
68547,321195.09,4148428.89,5.13,738364.1515,0.37
68548,321860.79,4150637.51,3.76,738364.1517,0.22
68549,321030.24,4149355.27,4.46,738364.1535,0.31
68550,321609.61,4149261.69,5.76,738364.181,0.44
68551,320293.79,4148577.62,5.53,738364.2164,1.51
68552,321201.03,4149616.14,4.14,738364.2248,0.57
68553,321003.88,4149268.81,4.47,738364.2257,0.46
68554,321561.1,4149120.19,3.95,738364.2345,0.78
68555,320240.75,4150034.58,5.39,738364.2642,0.83
68556,320117.51,4149203.21,4.87,738364.2659,1.09
68558,320868.07,4148158.5,4.6,738364.3071,1.07
68559,320769.63,4149295.49,5.34,738364.31,0.8
68560,319180.95,4149903.68,3.47,738364.3568,0.03
68569,320774.55,4148948.48,3.8,738364.3992,1.73
68573,320922.74,4149852.81,4.66,738364.4321,0.27
68575,320346.45,4149853.35,4.42,738364.4413,0.07
68577,321120.23,4149195.04,4.93,738364.4471,0.93
68580,320873.81,4149128.62,4.01,738364.4607,0.85
68582,321128.62,4149984.7,4.93,738364.4763,0.78
68586,321071.89,4149127.47,3.87,738364.5234,0.78
68589,320957.36,4149154.47,3.25,738364.5565,0.11
68590,320997.72,4149685.9,4.33,738364.5619,0.36
68592,319531.49,4147614.32,4.22,738364.6209,1.28
68594,321034.27,4148229.64,4.3,738364.6434,0.22
68596,320906.99,4149774.44,4.48,738364.7168,0.44
68598,321088.34,4149044.86,4.64,738364.7376,0.88
68599,320206.38,4148192.86,4.85,738364.7436,1.4
68601,321582.54,4148634.28,4.52,738364.7468,0.89
68603,321564.69,4151144.07,4.21,738364.7727,0.29
68604,320319.79,4148060.08,4.46,738364.7778,1.08
68605,320329.5,4148563.53,4.61,738364.7814,1.17
68607,319976.79,4148939.82,4.57,738364.7982,0.16
68608,320791.28,4148476.32,5.29,738364.7995,0.46
68612,321801.06,4148454.76,4.57,738364.8813,0.14
68613,340555.21,4142431.68,7.62,738364.8826,0.94
68614,320917.24,4148605.93,4.73,738364.8945,0.42
68615,320972.89,4150077.97,4.77,738364.9151,-0.11
68616,316764.6,4150583.76,5,738364.9293,-0.28
68617,320831.85,4148284.73,5.11,738364.9379,0.62
68618,322100.7,4148762.4,4.58,738364.9466,0.16
68619,332781.36,4144169.98,4.65,738364.953,0.68
68620,321494.09,4149209.43,4.14,738364.958,0.28
68621,321068.68,4148377.32,4.61,738364.962,-0.11
68623,321376.42,4149436.2,3.93,738364.9668,-0.02
68624,321901.24,4149530.86,3.94,738365.0009,-0.09
68625,321114.85,4148816.71,4.9,738365.0029,0.19
68628,321086.73,4148645.03,5.22,738365.0232,0.61
68629,300280.52,4106032.57,6.97,738365.0244,0.94
68630,321026.55,4149628,4.21,738365.0251,0.05
68631,332629.03,4151087.5,8.96,738365.0265,0.61
68632,321055.12,4148804.56,6.22,738365.0402,0.13
68633,321542.47,4149703.51,3.25,738365.0421,0.98
68634,320915.87,4149952.87,4.2,738365.044,0.36
68638,321016.4,4149686.83,4.11,738365.0672,0.26
68640,321857.21,4149507.16,4.05,738365.0872,0.09
68641,320805.16,4148931.72,4.5,738365.0925,1.49
68644,321382.71,4149424.41,4.77,738365.1153,0.03
68647,321080.86,4148112.19,4.98,738365.1346,0.87
68649,320875.77,4148870.48,3.66,738365.1956,1.31
68656,321234.17,4148765.42,4.25,738365.2665,0.48
68658,321048.09,4148958.91,4.58,738365.2762,1.18
68660,321455.54,4149618.89,4.32,738365.2886,0.28
68661,321161.05,4148805.29,4.66,738365.3078,0.95
68662,321500.21,4149407.9,4.74,738365.3281,0.8
68664,320768.85,4150315.15,4.96,738365.3481,0.5
68667,321491.81,4148954.27,4.34,738365.387,0.32
68669,321116.28,4149863.52,3.98,738365.3949,0.28
